username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
southern_cville;2017-06-23 15:33;0;1;"C'ville locals @ DiscoRisque will be rocking the Southern Saturday, July 8 with @ deafscenemusic! Grab your tix at: http://bit.ly/DiscoRTix pic.twitter.com/FDPCSM5sed";;@ @;;"878335099128995840";https://twitter.com/southern_cville/status/878335099128995840
thecarlsong;2017-06-22 14:54;1;1;"Can't wait to support Sarah White tomorrow night at the @ southern_cville @Virginia https://www.instagram.com/p/BVpxRU6HmKY/";;@ @Virginia;;"877963133293395968";https://twitter.com/thecarlsong/status/877963133293395968
southern_cville;2017-06-22 12:37;0;0;"Come by tonight for The Haus of Belle Drag Show - a night of drag queens, kings, and femme fatales! Tix: http://bit.ly/2shDbxK pic.twitter.com/rgdFkLr7R1";;;;"877928419346042881";https://twitter.com/southern_cville/status/877928419346042881
MusicCville;2017-06-22 10:00;0;0;"The Haus of Belle Drag Show: @ southern_cville at 8:30 PM";;@;;"877888930653151232";https://twitter.com/MusicCville/status/877888930653151232
Born_Crooked;2017-06-20 23:37;1;1;"We're thrilled to be supporting @ SteppinStonesSC at the @ southern_cville July 16th! Get your… https://www.instagram.com/p/BVljd7SFiqE/";;@ @;;"877369828553699329";https://twitter.com/Born_Crooked/status/877369828553699329
WarHenRecords;2017-06-20 15:56;0;3;"Come to the @ sarahwhite321 release show at @ southern_cville on Friday evening if you want to witness something really special";;@ @;;"877253841640718336";https://twitter.com/WarHenRecords/status/877253841640718336
southern_cville;2017-06-20 15:28;3;4;"JUST ANNOUNCED: Tickets are on sale this Friday for R&B artist @ SonLittleMusic at the Southern 9/28. Info: http://bit.ly/SonLittleTix pic.twitter.com/wz6YNPdN0L";;@;;"877246852411863040";https://twitter.com/southern_cville/status/877246852411863040
southern_cville;2017-06-16 13:27;0;0;"Come jam out with @ TheJauntee, The Blenders, and Tequila Mockingbird tonight! Grab your tix: http://bit.ly/JaunteeTix pic.twitter.com/MlOLSvc8z5";;@;;"875766674695344129";https://twitter.com/southern_cville/status/875766674695344129
MusicCville;2017-06-16 10:00;0;0;"The Jauntee with The Blenders and Tequila Mockingbird: @ southern_cville at 8 PM";;@;;"875714609335779328";https://twitter.com/MusicCville/status/875714609335779328
MahcusSmaht;2017-06-13 16:04;0;1;"@ theanteroom, @ southern_cville, and the @ TeaBazaar are all dope!";;@ @ @;;"874719230842855425";https://twitter.com/MahcusSmaht/status/874719230842855425
southern_cville;2017-06-13 12:17;1;1;"JUST ANNOUNCED: @ SpaffordMusic fall tour is coming to the Southern 9/27! Tix on sale this Friday at 11 AM: http://bit.ly/SpaffTix pic.twitter.com/uf6IKZRp4z";;@;;"874661980610736129";https://twitter.com/southern_cville/status/874661980610736129
MusicCville;2017-06-08 10:00;0;0;"The Haus of Belle Drag Show featuring Chicki Parm: @ southern_cville at 8:30 PM";;@;;"872815498131415041";https://twitter.com/MusicCville/status/872815498131415041
southern_cville;2017-06-06 14:10;1;2;"JUST ANNOUNCED: Tix on sale NOW for Mr.Kitty, The Rain Within, and Gild The Mourn July 3 presented by Goth Night! http://bit.ly/MrKittyTix pic.twitter.com/igzHPX4WOX";;;;"872153626462081024";https://twitter.com/southern_cville/status/872153626462081024
thejudychops;2017-06-05 12:14;2;2;"@ ButchertownRVA comes to @ southern_cville on Friday & we provide the # music! Get your tixx today! # VirginiaBurlesque # thejudychops # eventspic.twitter.com/iDyvjcbfYB";;@ @;# # # #;"871762176918343680";https://twitter.com/thejudychops/status/871762176918343680
cvillepulse;2017-06-02 14:30;2;1;""At its core, the album is guitar-driven power pop ... " Catch the ensemble @ southern_cville on Saturday. http://bit.ly/2qBb88J";;@;;"870709099075448832";https://twitter.com/cvillepulse/status/870709099075448832
dv_cntr;2017-06-01 11:14;1;2;"This is true. Catch the album-release show Saturday @ southern_cville. https://twitter.com/THEWesHester/status/869927810806231041 …";;@;;"870297538611556352";https://twitter.com/dv_cntr/status/870297538611556352
artscville;2017-05-31 11:41;1;2;"Chamber pop cellist @ wesswingmusic releases his second album, And The Heart, at @ southern_cville on Friday: http://www.c-ville.com/arts-picks-wes-swing/#.WS7iexMrKV4 …";;@ @;#;"869941887423188994";https://twitter.com/artscville/status/869941887423188994
southern_cville;2017-05-25 12:30;0;0;"Don't miss The Haus of Belle Drag show TONIGHT - all ages are welcome for family friendly fun! Get your tix now: http://bit.ly/HOBSTix pic.twitter.com/9cuuRPSaK4";;;;"867779805307187200";https://twitter.com/southern_cville/status/867779805307187200
MusicCville;2017-05-25 10:00;0;0;"The Haus Of Belle Drag Show featuring Bert Darling: @ southern_cville at 8:30 PM";;@;;"867742116100792324";https://twitter.com/MusicCville/status/867742116100792324
