username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CvilleDowntown;2017-12-29 16:49;0;0;"Congratulations Linda, Dale & Silver Dollar Cafe for the Masonic recognition of all that you do for our... https://fb.me/PvKYyq2k";;;;"946860799372464128";https://twitter.com/CvilleDowntown/status/946860799372464128
CvilleDowntown;2017-12-29 12:22;0;0;"Don't forget...come see us today at 12:30 if you're interested in being a member of CDI, on the Board or a volunteer in general!!";;;;"946793437671632897";https://twitter.com/CvilleDowntown/status/946793437671632897
pandorasun6;2017-12-27 12:21;0;0;"I need leads on part time jobs In cville on Main St or Downtown (within walking distance of Cherry Ave/9th St).... https://fb.me/8rUAKpNNs";;;;"946068591379648512";https://twitter.com/pandorasun6/status/946068591379648512
CVilleFood;2017-12-26 23:00;0;0;"10 Awesome Late Night Spots In # CVille! Jerry Miller ~ Citizen Burger Bar, Miller's Downtown, The White Spot... https://fb.me/1rPZ8xbEj";;;#;"945866867851309056";https://twitter.com/CVilleFood/status/945866867851309056
CvilleDowntown;2017-12-26 19:09;0;0;"I posted a new video to Facebook https://fb.me/2zQURRRnS";;;;"945808832495833088";https://twitter.com/CvilleDowntown/status/945808832495833088
CvilleDowntown;2017-12-26 19:08;0;0;"Welcome to CDI https://fb.me/2m1cgq2iI";;;;"945808640715476993";https://twitter.com/CvilleDowntown/status/945808640715476993
CvilleDowntown;2017-12-26 18:54;0;0;"Testing for a live broadcast in 5 minutes https://fb.me/Nje7fZUq";;;;"945805040266117120";https://twitter.com/CvilleDowntown/status/945805040266117120
LoveCVille;2017-12-26 11:45;0;0;"16 CVille Downtown Businesses Not On The Mall! # CVille Jerry Miller ~ Tin Whistle Irish Pub, South Street... https://fb.me/IQ0GRrX4";;;#;"945696998954553344";https://twitter.com/LoveCVille/status/945696998954553344
RedCville;2017-12-26 10:05;0;0;"don’t jump on the JK/ White nationalist screwed up Cville train. They ran a story months ago talking about the first quarters and were blaming it on the new Shopping centers in the county. Downtown has been struggling for a long time. Even locals will tell you.";;;;"945672022142668802";https://twitter.com/RedCville/status/945672022142668802
CVilleFood;2017-12-25 18:26;0;0;"16 CVille Downtown Businesses Not On The Mall! # CVille Jerry Miller ~ South Street Brewery, Tin Whistle Irish... https://fb.me/5PahyYoSF";;;#;"945435560780484609";https://twitter.com/CVilleFood/status/945435560780484609
CVilleFood;2017-12-25 12:21;0;0;"11 Places For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... https://fb.me/1w0GFw6xS";;;#;"945343680612851712";https://twitter.com/CVilleFood/status/945343680612851712
LoveCVille;2017-12-24 21:40;0;0;"16 CVille Downtown Businesses Not On The Mall! # CVille Jerry Miller ~ South Street Brewery, Bang Tapas, Tin... https://fb.me/6JHjq5Qth";;;#;"945121958705934338";https://twitter.com/LoveCVille/status/945121958705934338
EmilyBlout;2017-12-24 13:50;0;0;"@ DailyProgress on Bellemy, Fenwick, Szakos vote to keep dangerous, vacant structure on # cville downtown mall: "Charlottesville may find itself losing future businesses and private investment — and the taxes they bring that keep the city humming" http://www.dailyprogress.com/opinion/opinion-editorial-hotel-plan-comes-to-grief-in-a-changed/article_58389f4c-e825-11e7-9ecd-ab0aee627ac4.html …";;@;#;"945003692587175937";https://twitter.com/EmilyBlout/status/945003692587175937
Scoutology;2017-12-23 17:41;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... https://fb.me/2tFt0gBLx";;;#;"944699486915481611";https://twitter.com/Scoutology/status/944699486915481611
LoveCVille;2017-12-23 17:20;0;1;"11 Places For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... https://fb.me/6C4mXDxmH";;;#;"944694139425353728";https://twitter.com/LoveCVille/status/944694139425353728
lirael_abhorsen;2017-12-23 12:03;0;2;"Somewhat relevantly I thought it was interesting, in the independent Cville review, that a top cop, during Cville's case vs the ACLU, left intel about potential violence out of his affidavit because he wanted the city to lose, thought downtown would be easier to police.";;;;"944614359212412928";https://twitter.com/lirael_abhorsen/status/944614359212412928
Scoutology;2017-12-22 18:22;0;1;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille @ ParadoxPastry @ TheCandyStoreVa @ sweethaus http://charlottesville.scoutology.com/11-places-satisfy-sweet-tooth-downtown/ …";;@ @ @;#;"944347371420508160";https://twitter.com/Scoutology/status/944347371420508160
socialistdogmom;2017-12-20 20:56;0;4;"i've been unable to locate the victim of monday's assault. my contact at the shelter downtown says he hasn't been seen there. here's hoping he shows up for his hearing tomorrow morning at 10. if you're in cville, show up if you can. homeless people are not disposable.";;;;"943661517312069633";https://twitter.com/socialistdogmom/status/943661517312069633
CvilleDowntown;2017-12-19 11:04;0;0;"The Chamber Banquet is always fun and good way to get to see or meet owners of other businesses around town. https://fb.me/4detW4G15";;;;"943150105812709376";https://twitter.com/CvilleDowntown/status/943150105812709376
EmilyGorcenski;2017-12-19 06:27;0;11;"Downtown Cville is clamoring for office space. I guarantee you can get a developer to do something better with the area and *not* end up in a toxic, go nowhere contract situation. Or not, because who wants to bring a business to Nazi central with the highest healthcare costs";;;;"943080240456388608";https://twitter.com/EmilyGorcenski/status/943080240456388608
CvilleDowntown;2017-12-18 19:19;0;0;"Mark your calendars for this!!! https://fb.me/VYRkc9Bb";;;;"942912220664680456";https://twitter.com/CvilleDowntown/status/942912220664680456
CVilleFood;2017-12-18 19:00;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... https://fb.me/2u2JDWKR9";;;#;"942907369171845120";https://twitter.com/CVilleFood/status/942907369171845120
CvilleDowntown;2017-12-18 14:36;0;0;"I posted a new video to Facebook https://fb.me/3epbFoBsz";;;;"942841118751895552";https://twitter.com/CvilleDowntown/status/942841118751895552
LoveCVille;2017-12-17 20:29;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... https://fb.me/CmfZV2ks";;;#;"942567377224466433";https://twitter.com/LoveCVille/status/942567377224466433
FaithLuvandOils;2017-12-17 19:06;0;0;"Downtown C-Ville part 2 . . . . . # cville # charlottesville # virginia # gfamilyroadtrip2017… https://www.instagram.com/p/Bc0qbwolD_1/";;;# # # #;"942546610340458496";https://twitter.com/FaithLuvandOils/status/942546610340458496
FaithLuvandOils;2017-12-17 19:02;0;0;"Downtown Charlottesville (C-Ville) part 1 . . . . . # cville # charlottesville # virginia… https://www.instagram.com/p/Bc0p7XsFsUG/";;;# # #;"942545504185012224";https://twitter.com/FaithLuvandOils/status/942545504185012224
LoveCVille;2017-12-16 23:08;0;1;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... https://fb.me/Mu4uvCVY";;;#;"942245002532605952";https://twitter.com/LoveCVille/status/942245002532605952
CvilleDowntown;2017-12-16 15:36;0;2;"I'm sure a lot of you have seen, but for those that haven't... Clark's Pecan building is coming down today";;;;"942131377562058752";https://twitter.com/CvilleDowntown/status/942131377562058752
Scoutology;2017-12-16 14:09;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... https://fb.me/75B1glKAI";;;#;"942109367163342848";https://twitter.com/Scoutology/status/942109367163342848
amyershood;2017-12-14 18:56;0;0;"Spent all day in Cville and am just getting to my downtown office to get last minute work done before we leave for in 18 hours and realized I left my laptop at home. # HELP";;;#;"941456819851014146";https://twitter.com/amyershood/status/941456819851014146
CvilleDowntown;2017-12-14 15:33;0;0;"You might want to check out this property with Keri Fitts at Keller Williams. https://fb.me/5qzWqogJP";;;;"941405891374518273";https://twitter.com/CvilleDowntown/status/941405891374518273
Antifa_GB_1;2017-12-14 15:28;0;0;"RT SURJ_Cville: 12 Klan in court for Fields trial along with Jason Kessler. Please walk with a buddy while you’re downtown. Court they are at is Cville Circuit Court. Large CPD presence outside court. SolidCville # NewBluehand # Bluehand # Antifa";;;# # #;"941404658697932801";https://twitter.com/Antifa_GB_1/status/941404658697932801
SURJ_Cville;2017-12-14 13:08;31;39;"12 Klan in court for Fields trial along with Jason Kessler. Please walk with a buddy while you’re downtown. Court they are at is Cville Circuit Court. Large CPD presence outside court. @ SolidCville";;@;;"941369216128704513";https://twitter.com/SURJ_Cville/status/941369216128704513
CogitoErgoBibo;2017-12-14 12:16;0;3;"Oh good grief. Just what we need. BTW, High Street is blocked off around the court house downtown until 8 p.m., Plan your route accordingly. # cville # cho # charlottesvillehttps://twitter.com/SURJ_Cville/status/941352895689166848 …";;;# # #;"941356202000355328";https://twitter.com/CogitoErgoBibo/status/941356202000355328
eichercory;2017-12-09 08:09;0;0;"Is today's downtown parade on or off? # charlottesville # cville @ DowntownMall";;@;# #;"939482207453962240";https://twitter.com/eichercory/status/939482207453962240
sammyslion;2017-12-05 09:45;0;1;"I'm living for all of the Charlottesville references in @ jennyhan 's series - Bodo's (the best bagels ever), BBQ Exchange (YUM!) Makes me wonder if Lara Jean has walked the Downtown Mall as much as I have. This is my Cville. pic.twitter.com/UzFN7LKHUr";;@;;"938056704603885569";https://twitter.com/sammyslion/status/938056704603885569
CVilleFood;2017-12-04 20:22;1;1;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~ Chaps... http://fb.me/My0uYxMp";;;#;"937854553038475264";https://twitter.com/CVilleFood/status/937854553038475264
CvilleDowntown;2017-12-04 12:33;0;0;"Tickets are still available for the Collinsville Hometown Christmas Variety Show. Just click on link that...http://fb.me/16eKWhxJA";;;;"937736512527060993";https://twitter.com/CvilleDowntown/status/937736512527060993
CVilleFood;2017-12-02 23:01;0;0;"16 Ways To Pork Someone In Charlottesville, Virginia! # CVille Jerry Miller ~ Downtown Grille, Hamiltons' at First... http://fb.me/1pPeMz4Ai";;;#;"937169795954479104";https://twitter.com/CVilleFood/status/937169795954479104
LoveCVille;2017-12-02 22:30;0;0;"10 Awesome Late Night Spots In # CVille! Jerry Miller ~ Citizen Bowl Shop, Miller's Downtown, Crozet Pizza at... http://fb.me/TCdt1QU8";;;#;"937161988710559744";https://twitter.com/LoveCVille/status/937161988710559744
LoveCVille;2017-12-02 19:55;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/2lwrh11aY";;;#;"937123009583833090";https://twitter.com/LoveCVille/status/937123009583833090
Scoutology;2017-12-02 16:44;0;0;"Best Draft Beer Selections In # CVille! Jerry Miller ~ Draft Taproom, Timberwood Tap House, Miller's Downtown... http://fb.me/2p2S4hlhk";;;#;"937074916742123521";https://twitter.com/Scoutology/status/937074916742123521
CvilleDowntown;2017-12-02 08:45;0;0;"If you haven't been to one of these wood sign events, you're missing out on a lot of fun. Sign up today to get... http://fb.me/1ITxpF07y";;;;"936954535624495105";https://twitter.com/CvilleDowntown/status/936954535624495105
CVilleFood;2017-12-01 20:13;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/AR7o85jD";;;#;"936765126614626305";https://twitter.com/CVilleFood/status/936765126614626305
WXReese;2017-12-01 15:34;1;0;"# Charlottesville's Grand Illumination is tonight on the Downtown Mall! The weather is looking ideal for a ton of Holiday & Christmas Cheer! # vawx # Cville pic.twitter.com/CWbCQqBNef";;;# # #;"936695021671206913";https://twitter.com/WXReese/status/936695021671206913
CvilleDowntown;2017-12-01 15:19;0;0;"For anyone looking to own a home in Skiatook, this looks like a very nice place. http://fb.me/8pBZXmXYI";;;;"936691123472490503";https://twitter.com/CvilleDowntown/status/936691123472490503
CvilleDowntown;2017-12-01 15:11;0;0;"Make sure you're online presence is protected! Check in with Shepard Technologies, Chip can help you our with all... http://fb.me/25GzJimJL";;;;"936689269460144131";https://twitter.com/CvilleDowntown/status/936689269460144131
tom_swiss;2017-12-01 11:40;0;1;"So I may direct my ire appropriately: there are 2 chapters in Cville, the one "downtown" and the one further out Frderick Rd. Which? More details on the story?";;;;"936636042748350464";https://twitter.com/tom_swiss/status/936636042748350464
ScoutologyCVILL;2017-12-01 11:26;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/BaPdFEuR";;;#;"936632640551243777";https://twitter.com/ScoutologyCVILL/status/936632640551243777
CVilleFood;2017-11-30 16:46;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/1pg7rs7p0";;;#;"936350643559763968";https://twitter.com/CVilleFood/status/936350643559763968
CvilleDowntown;2017-11-29 22:58;0;0;"http://fb.me/6oWOiFSDi";;;;"936082063945601025";https://twitter.com/CvilleDowntown/status/936082063945601025
TweetrlessJustn;2017-11-29 21:48;0;0;"Apparently you were in cville because part of the downtown mall is blasted with glitter";;;;"936064361700954112";https://twitter.com/TweetrlessJustn/status/936064361700954112
Scoutology;2017-11-29 19:06;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/FGtDqXbS";;;#;"936023494864891904";https://twitter.com/Scoutology/status/936023494864891904
LoveCVille;2017-11-29 17:15;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/90jaiMEcC";;;#;"935995557503553536";https://twitter.com/LoveCVille/status/935995557503553536
CVilleFood;2017-11-28 23:13;0;0;"10 Awesome Late Night Spots In # CVille! Jerry Miller ` The White Spot Restaurant, Miller's Downtown, Citizen... http://fb.me/86KAl9R5E";;;#;"935723263703085057";https://twitter.com/CVilleFood/status/935723263703085057
CVilleFood;2017-11-28 19:44;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller `~... http://fb.me/6WwHbWNVG";;;#;"935670665952288768";https://twitter.com/CVilleFood/status/935670665952288768
CvilleDowntown;2017-11-28 14:38;0;0;"We're so excited for Silver Dollar... the new windows are being installed.";;;;"935593839099817986";https://twitter.com/CvilleDowntown/status/935593839099817986
CvilleDowntown;2017-11-28 12:21;0;0;"http://fb.me/FQH0YvXg";;;;"935559218991697920";https://twitter.com/CvilleDowntown/status/935559218991697920
Scoutology;2017-11-28 10:07;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/QJ1xk2eZ";;;#;"935525510897119234";https://twitter.com/Scoutology/status/935525510897119234
CvilleDowntown;2017-11-28 01:21;0;0;"http://fb.me/Gai3lJp3";;;;"935393071512080391";https://twitter.com/CvilleDowntown/status/935393071512080391
CVilleFood;2017-11-27 23:03;0;0;"16 CVille Downtown Businesses Not On The Mall! # CVille Jerry Miller ~ Tin Whistle Irish Pub, South Street... http://fb.me/4oEi8TtFE";;;#;"935358364091023360";https://twitter.com/CVilleFood/status/935358364091023360
Scoutology;2017-11-27 21:29;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/BVUlcUTJ";;;#;"935334699563716608";https://twitter.com/Scoutology/status/935334699563716608
ScoutologyCVILL;2017-11-27 19:28;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/4I3Jicob1";;;#;"935304243141103622";https://twitter.com/ScoutologyCVILL/status/935304243141103622
LoveCVille;2017-11-27 17:26;0;1;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/xLGswQB2";;;#;"935273546133200897";https://twitter.com/LoveCVille/status/935273546133200897
CVilleFood;2017-11-27 15:15;0;0;"11 Spots For Sweets, Treats, Fudge & Ice Cream In Downtown Charlottesville, Virginia! # CVille Jerry Miller ~... http://fb.me/3kXCZsxff";;;#;"935240617315233797";https://twitter.com/CVilleFood/status/935240617315233797
jere7my;2017-11-26 12:49;0;1;"He seems to think Cville was a traffic-blocking protest, not a pair of permitted protests in a downtown pedestrian mall, so he's not even good at it.";;;;"934841647128596482";https://twitter.com/jere7my/status/934841647128596482
angeleyez31;2017-11-25 21:05;0;0;"Downtown party with George! woodsmall85 # smallbusinesssaturday # cville # sisters https://www.instagram.com/p/Bb8OgYPgm5N/";;;# # #;"934603904116854784";https://twitter.com/angeleyez31/status/934603904116854784
Cam_Cawthorne;2017-11-25 15:31;0;0;"Runners should not be allowed on the downtown mall in Cville when people are stuffing their faces with truffle fries. How am I supposed to enjoy my fries?";;;;"934519853083394048";https://twitter.com/Cam_Cawthorne/status/934519853083394048
socialistdogmom;2017-11-25 14:49;0;3;"by my count, there are approximately 800 hotel rooms in cville owned & operated by Marriott or Wyndham (Ramada's parent company). that's 5 marriott properties, 2 downtown, 1 of which is brand new. i'm sure marriott had no idea our mayor thought so little of their brand.";;;;"934509442586103810";https://twitter.com/socialistdogmom/status/934509442586103810
Jalane_Schmidt;2017-11-25 13:51;0;1;"We residents of Cville are losing 75 available parking spaces in garage, plus are now being charged to park downtown. Yet @ CvilleCityHall gives parking away to rich visitors. Like, who's town is this?? # gentrification is pushing us out.";;@;#;"934494835561697280";https://twitter.com/Jalane_Schmidt/status/934494835561697280
CvilleDowntown;2017-11-25 10:40;0;0;"Collinsville merchants have some good deals going on today. Get your shopping done local then grab some lunch or... http://fb.me/2f43TobQg";;;;"934446817990860800";https://twitter.com/CvilleDowntown/status/934446817990860800
pammoran;2017-11-24 12:22;0;9;"It’s downtown # CVille with the Earlysville Bluegrass Boys pic.twitter.com/slAlunbA9C";;;#;"934109990138384385";https://twitter.com/pammoran/status/934109990138384385
CvilleDowntown;2017-11-23 01:38;0;0;"http://fb.me/wC3yOYJj";;;;"933585529228144641";https://twitter.com/CvilleDowntown/status/933585529228144641
CvilleDowntown;2017-11-22 22:41;0;0;"Shop Small.... Shop Double Darlin Designs on Saturday, November 25th. http://fb.me/7pum1ul8Z";;;;"933541075993718784";https://twitter.com/CvilleDowntown/status/933541075993718784
Scoutology;2017-11-21 11:13;0;0;"The Miller Organization Buys Downtown Storefront In Charlottesville, Virginia! # CVille Jerry Miller... http://fb.me/1nuAKjq6G";;;#;"933005360562102272";https://twitter.com/Scoutology/status/933005360562102272
seantubbs;2017-11-20 19:15;1;0;"Now Mayor Mike Signer talks about this weekend's Unity Cville event on the Downtown Mall and reads the names of those businesses that took place. Announces free parking at Market Street garage on weekends through the holiday";;;;"932764379019382791";https://twitter.com/seantubbs/status/932764379019382791
CvilleDowntown;2017-11-20 15:10;0;0;"You'll get to see the performances of a life time when you come to Collinsville Hometown Christmas. Be sure to go... http://fb.me/4czivJ775";;;;"932702783261646848";https://twitter.com/CvilleDowntown/status/932702783261646848
CvilleDowntown;2017-11-20 12:29;0;0;"We would like to congratulate the Week #3 winners of the Turkey Tracker; Joe & Amber Husband along with little... http://fb.me/6v5aW9Ix7";;;#3;"932662134814773248";https://twitter.com/CvilleDowntown/status/932662134814773248
ScoutologyCVILL;2017-11-20 10:45;0;0;"16 # CVille Downtown Businesses Not On The Mall! Jerry Miller ~ Tin Whistle Irish Pub, South Street Brewery,... http://fb.me/a9CIr0nK1";;;#;"932636063193026560";https://twitter.com/ScoutologyCVILL/status/932636063193026560
Scoutology;2017-11-19 21:44;1;1;"16 # CVille Downtown Businesses Not On The Mall! Jerry Miller ~ Tin Whistle Irish Pub, South Street Brewery,... http://fb.me/8mW9W9Fw9";;;#;"932439375312490497";https://twitter.com/Scoutology/status/932439375312490497
Scoutology;2017-11-19 15:10;0;0;"11 Awesome Appetizers To Try In # CVille! Jerry Miller ~ Kardinal Hall, Miller's Downtown, Lost Saint, The Fitzroy... http://fb.me/1psIZwS92";;;#;"932340315134005249";https://twitter.com/Scoutology/status/932340315134005249
CVilleFood;2017-11-19 11:23;0;0;"16 # CVille Downtown Businesses Not On The Mall! Tin Whistle Irish Pub, South Street Brewery, Bang Tapas, Paradox... http://fb.me/8JSBgYUta";;;#;"932283146606972928";https://twitter.com/CVilleFood/status/932283146606972928
Scoutology;2017-11-19 09:05;0;1;"The Miller Organization Buys Downtown Storefront In Charlottesville, Virginia! # CVille Jerry Miller... http://fb.me/86Ww5tDzC";;;#;"932248358844030976";https://twitter.com/Scoutology/status/932248358844030976
JayVarnerWriter;2017-11-18 19:10;0;0;"What a great time at the Heal CVille event today on the downtown mall. Great beer, great people, great cause. Thanks to to all who helped out and dedicated and donated time!";;;;"932038216739446787";https://twitter.com/JayVarnerWriter/status/932038216739446787
CvilleDowntown;2017-11-18 14:13;0;0;"Go get your slushie and good luck on the drawing for a free turkey!! http://fb.me/5bJQR9ruM";;;;"931963613031616512";https://twitter.com/CvilleDowntown/status/931963613031616512
LWVCVA;2017-11-18 13:51;0;0;"Please come join us tomorrow afternoon! All state legislators from the Thomas Jefferson Planning District were invited. Sen Creigh Deeds & Del David Toscano are able to join us. 2-3:30ish at CitySpace in Cville’s Downtown Mall https://twitter.com/lwvcva/status/931319630894960641 …";;;;"931957980433657856";https://twitter.com/LWVCVA/status/931957980433657856
LoveCVille;2017-11-17 22:45;0;1;"16 Ways To Pork Someone In Charlottesville, Virginia! # CVille Jerry Miller ~ Downtown Grille, Rapture, Brazos... http://fb.me/EJSoBFTS";;;#;"931729971646750720";https://twitter.com/LoveCVille/status/931729971646750720
EmilyBlout;2017-11-17 17:46;1;5;"Getting excited! Heal Cville beer garden tomorrow on # Charlottesville downtown mall -—- # unitycville @ mikesigner @ EmilyBloutpic.twitter.com/5bldMfe47Q";;@ @;# #;"931654836621373440";https://twitter.com/EmilyBlout/status/931654836621373440
junkegypsy;2017-11-17 13:59;0;0;"Its Christmas time on the downtown mall! # cville # christmasincharlottesville # christmastree… https://www.instagram.com/p/Bbm3chnAzit/";;;# # #;"931597712146948096";https://twitter.com/junkegypsy/status/931597712146948096
LWVCVA;2017-11-16 19:34;0;1;""Meet and Greet Your Legislators!" this Sunday, Nov 19, from 2 to 3:30 pm, in CitySpace on the Downtown Mall in Cville. Del David Toscano @ deltoscano and State Senator Creigh Deeds @ CreighDeeds will join us! Public is welcome!";;@ @;;"931319630894960641";https://twitter.com/LWVCVA/status/931319630894960641
CvilleDowntown;2017-11-15 11:37;0;0;"Treat yourself to a slushie from Slush Face Slushies this Saturday and you'll have a chance to win a free turkey!... http://fb.me/9j17JYGuj";;;;"930837110076198912";https://twitter.com/CvilleDowntown/status/930837110076198912
copelandandi;2017-11-14 20:06;2;2;"Free parking in downtown # Cville https://twitter.com/cvilletomorrow/status/930600022021984257 …";;;#;"930602970194022401";https://twitter.com/copelandandi/status/930602970194022401
Ancestors_Child;2017-11-14 12:55;0;0;"Free Holiday Parking, Downtown Charlottesville, VA. # holidays # charlottesville # cville # freeparking pic.twitter.com/MgrzQTuFMz";;;# # # #;"930494316547596288";https://twitter.com/Ancestors_Child/status/930494316547596288
Scoutology;2017-11-13 13:11;0;0;"16 # CVille Downtown Businesses Not On The Mall! Jerry Miller ~ Tin Whistle Irish Pub, South Street Brewery, ACAC... http://fb.me/2duQNJJtk";;;#;"930136096679366656";https://twitter.com/Scoutology/status/930136096679366656
CvilleDowntown;2017-11-12 22:04;0;0;"Something fun for the kids! Support your local small businesses!! http://fb.me/84S3issx3";;;;"929907746648010752";https://twitter.com/CvilleDowntown/status/929907746648010752
CvilleDowntown;2017-11-11 14:31;0;0;"We're ready to have some fun at Bingo tonight! http://fb.me/462BsScYX";;;;"929431494023622657";https://twitter.com/CvilleDowntown/status/929431494023622657
twcurrent;2017-11-10 18:10;0;0;"Great sounds at the # Cville Downtown mall tonight! https://twitter.com/cvillejefferson/status/928660958918135808 …";;;#;"929124206272548871";https://twitter.com/twcurrent/status/929124206272548871
justinide;2017-11-10 17:24;0;1;"Getting started on date night downtown with a Saison Cocktail brasseriesaison # cville # loveva… https://www.instagram.com/p/BbVNVOAl7uy/";;;# #;"929112562612035586";https://twitter.com/justinide/status/929112562612035586
running_an_Erin;2017-11-10 17:01;0;0;"holy shit I drove somewhere in downtown cville without panicking & I even found a parking space where I'm 90% sure I won't get towed & I'm even early";;;;"929106818537795584";https://twitter.com/running_an_Erin/status/929106818537795584
blueridgeschool;2017-11-10 09:26;0;1;"SATURDAY: am classes (exam reviews), Robotics at Orange Robotics meet, Cville downtown mall trip and ...";;;;"928992326223089666";https://twitter.com/blueridgeschool/status/928992326223089666
CvilleDowntown;2017-11-09 11:21;0;0;"Its good to see the top of the arch go up. http://fb.me/A5pPh40z";;;;"928658857341128704";https://twitter.com/CvilleDowntown/status/928658857341128704
LoveCVille;2017-11-08 20:17;0;1;"The Miller Organization Buys Downtown Storefront In Charlottesville, Virginia! # CVille Jerry Miller... http://fb.me/3SxbqIhA2";;;#;"928431217401319424";https://twitter.com/LoveCVille/status/928431217401319424
LoveCVille;2017-11-08 17:30;0;1;"16 # CVille Downtown Businesses Not On The Mall! Jerry Miller ~ Tin Whistle Irish Pub, South Street Brewery, ACAC... http://fb.me/1Lze9R99Z";;;#;"928389215779459072";https://twitter.com/LoveCVille/status/928389215779459072
CvilleDowntown;2017-11-07 21:59;0;0;"Come out and enjoy an evening of prizes, community togetherness and fun. http://fb.me/1GWr1HJqH";;;;"928094533073735688";https://twitter.com/CvilleDowntown/status/928094533073735688
cathyjobaker;2017-11-07 16:14;0;1;"Holy cow, you need to know the Joshua Cup! It's a lovely, comfy coffee house in downtown Cville with great baristas and great coffee!";;;;"928007888697790464";https://twitter.com/cathyjobaker/status/928007888697790464
ScoutologyCVILL;2017-11-06 16:44;0;0;"16 # CVille Downtown Businesses Not On The Mall! Jerry Miller ~ Tin Whistle Irish Pub, South Street Brewery, Mono... http://fb.me/2u5G0Lr2Z";;;#;"927652849751912450";https://twitter.com/ScoutologyCVILL/status/927652849751912450
CVilleFood;2017-11-05 23:00;0;0;"16 Ways To Pork Someone In Charlottesville, Virginia! # CVille Jerry Miller ~ Downtown Grille, Brazos Tacos, Moe's... http://fb.me/52D0WrVaM";;;#;"927385066875039745";https://twitter.com/CVilleFood/status/927385066875039745
Scoutology;2017-11-05 17:50;0;0;"16 # CVille Downtown Businesses Not On The Mall! Jerry Miller ~ Tin Whistle Irish Pub, South Street Brewery,... http://fb.me/SPICatFU";;;#;"927307075969044480";https://twitter.com/Scoutology/status/927307075969044480
ScoutologyCVILL;2017-11-04 13:00;0;0;"16 CVIlle Downtown Businesses Not On The Mall! # CVille Jerry Miller ~ Bang Tapas, Now & Zen restaurant, South... http://fb.me/FIENJj2k";;;#;"926856590447267840";https://twitter.com/ScoutologyCVILL/status/926856590447267840
CvilleDowntown;2017-11-03 09:21;0;0;"You'll love this show. Last years show was outstanding. http://fb.me/1pPPwYTim";;;;"926439231412670464";https://twitter.com/CvilleDowntown/status/926439231412670464
CvilleDowntown;2017-11-03 08:09;0;0;"http://fb.me/96InnBf7O";;;;"926421110761181189";https://twitter.com/CvilleDowntown/status/926421110761181189
CvilleDowntown;2017-11-02 20:12;0;0;"Here are the pictures of the winners of the Costume Contests, Coloring Contests and Business Contests in.... http://fb.me/zAyaP3ud";;;;"926240582837657600";https://twitter.com/CvilleDowntown/status/926240582837657600
junkegypsy;2017-11-02 18:13;0;0;"My event is posted all over the downtown mall in Cville! Here cinemataco @ cvillejefferson come… https://www.instagram.com/p/BbAlqKOAYEj/";;@;;"926210584034525184";https://twitter.com/junkegypsy/status/926210584034525184
